category,value_mgd,record,series_type,source_ids,source_locators,scientific_boundary
Municipal total pathways,34.723700688298,2023-03-17,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,28.014386679744177,2023-03-17,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,34.07577774066056,2023-03-18,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,27.012544027351595,2023-03-18,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.55861984195366,2023-03-19,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.51792783043836,2023-03-19,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.848486798106784,2023-03-20,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.932404415904635,2023-03-20,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.80039842478525,2023-03-21,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.980557318052565,2023-03-21,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.544154045540076,2023-03-22,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.4699200168828,2023-03-22,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.195991421439324,2023-03-23,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.020404363372,2023-03-23,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.54866276920283,2023-03-24,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.38382292529388,2023-03-24,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.406967265716126,2023-03-25,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.304174103301975,2023-03-25,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.48916538438614,2023-03-26,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.32411297360822,2023-03-26,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,34.57438777508411,2023-03-27,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,27.563170916061335,2023-03-27,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,34.87838322233637,2023-03-28,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,27.929882906988063,2023-03-28,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,34.44977375970186,2023-03-29,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,27.322863609650742,2023-03-29,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.37259141515879,2023-03-30,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.19226705939758,2023-03-30,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.25106773328733,2023-03-31,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.06654294880183,2023-03-31,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.10022115698509,2023-04-02,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,25.906168043524552,2023-04-02,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,35.01431473432004,2023-04-03,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,27.94211032329022,2023-04-03,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,34.28222757440534,2023-04-04,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,27.231733598924944,2023-04-04,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.681060281066706,2023-04-05,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.47850281662604,2023-04-05,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.597686414050926,2023-04-06,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,26.540447874990967,2023-04-06,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.05358323839879,2023-04-07,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal beneficial reuse,25.91682997730946,2023-04-07,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
Municipal total pathways,33.06396073645757,2023-04-08,distribution,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Scale comparison across reported facility values and municipal pathway observations; denominators are not pooled.
